2942,2663,1632923605
2943,2663,1632923605
3003,2732,1632923605
3015,2732,1632923605
3055,2663,1632923605
3107,2747,1632923605
3111,2663,1632923605
3115,3107,1632923605
3116,3107,1632923605
3119,2663,1632923605
3132,2663,1632923605
3158,3107,1632923606
3164,2663,1632923607
3182,2747,1632923608
3267,3164,1632923608
3364,3164,1632923609
3372,3164,1632923609
3378,3164,1632923609
3420,2747,1632923609
3465,3420,1632923609
3505,3164,1632923610
3580,3164,1632923610
3903,3420,1632923613
4013,3420,1632923615
4182,3465,1632923619
4220,4013,1632923621
4316,2663,1632923621
4322,4220,1632923621
4477,3164,1632923626
5182,2663,1632923664
5185,2732,1632923665
10910,3903,1632927018
11034,3420,1632927028
11055,11034,1632927029
11119,2674,1632927039
27405,1,1632929373
27579,2663,1632929435
27589,2663,1632929435
27592,2663,1632929435
27595,2663,1632929435
33102,2768,1632929832
53892,3420,1632931828
56686,53892,1632931862
56963,3420,1632931864
60597,56686,1632931906
60666,56963,1632931912
60747,60666,1632931914
60873,3420,1632931929
60949,60873,1632931934
61316,3420,1632931942
61538,3420,1632931950
61566,61538,1632931955
61753,61566,1632931969
61875,3420,1632932012
61901,61875,1632932016
62823,3420,1632932067
63676,62823,1632932162
95536,1,1632936892
119732,2663,1632939146
119758,119732,1632939146
120040,119758,1632939154
120041,120040,1632939154
125202,3164,1632939750
297231,3164,1632973333
312828,2,1632976082
312829,2,1632976082
312842,2,1632976082
312843,2,1632976082
312844,2,1632976082
312845,2,1632976082
312846,2,1632976082
312847,2,1632976082
312848,2,1632976082
312849,2,1632976082
312850,2,1632976082
312851,2,1632976082
353575,3164,1632984155
376212,2747,1632987256
581602,2768,1632991759
581809,2768,1632991763
956696,3420,1633010360
956802,956696,1633010365
956831,956802,1633010367
1003193,3420,1633015667
1077791,1,1633025132
1086638,1,1633025762
1159139,1,1633039203
1159141,1,1633039203
1281388,2,1633071037
1292538,3164,1633072810
1293278,60949,1633072877
1315682,3164,1633075403
1401486,3420,1633081350
1406628,10910,1633081881
1472895,1,1633089320
1472909,1,1633089321
1473166,1472909,1633089322
1473189,1,1633089322
1473190,1,1633089322
1473206,1,1633089322
1473252,1473189,1633089322
1473253,1473206,1633089322
1473269,1473190,1633089322
1473377,1473253,1633089322
1473378,1473253,1633089322
1473380,1473253,1633089322
1474259,2,1633089484
1475012,1473253,1633089753
1475013,1473253,1633089753
1475014,1473253,1633089753
1475016,1473253,1633089753
1479119,1401486,1633090858
1479145,1,1633090858
1479169,1479145,1633090858
1485596,1,1633092802
1485618,1485596,1633092802
1485699,1,1633092802
1485726,1485699,1633092802
1485749,1472909,1633092803
1485761,1472909,1633092803
1485776,1,1633092803
1485797,1485776,1633092803
1485878,1,1633092803
1485899,1485878,1633092803
1485972,1,1633092803
1485998,1485972,1633092803
1486157,1,1633092804
1486187,1485998,1633092804
1486192,1486157,1633092804
1486217,1486187,1633092804
1486315,1,1633092804
1486335,1486315,1633092804
1486401,1,1633092804
1486424,1486401,1633092804
1486505,1,1633092805
1486542,1486505,1633092805
1486601,1485998,1633092805
1486659,1486424,1633092805
1486660,1486424,1633092805
1486661,1486424,1633092805
1486662,1486424,1633092805
1486663,1486424,1633092805
1486664,1486424,1633092805
1486665,1486217,1633092805
1486666,1486665,1633092805
1486849,61316,1633092820
1486912,1486849,1633092826
1487048,1486912,1633092830
1487049,1486912,1633092830
1487053,1486912,1633092830
1510360,2,1633094376
1548278,2,1633096952
1553814,2,1633098062
1563322,2,1633100146
1563510,2,1633100156
1564230,2,1633100404
1564902,2,1633100570
1566466,2747,1633100614
1566471,1566466,1633100614
1566472,1566466,1633100614
1566474,1566472,1633100614
1566499,1566471,1633100614
1566510,1566466,1633100614
1566528,1566466,1633100614
1566605,1566528,1633100615
1566629,1566466,1633100616
1566651,1566629,1633100616
1566702,1566528,1633100616
1566787,1566605,1633100617
1566855,1566651,1633100618
1573430,2,1633100924
1585138,2,1633101387
1594469,2,1633102196
1594774,2,1633102244
1594972,2,1633102307
1595367,2,1633102453
1597951,2,1633102854
1598960,2,1633103066
1601978,2,1633103454
1602473,2,1633103560
1602583,2,1633103589
1603337,2,1633103793
1604260,2,1633104054
1604914,2,1633104090
1605451,2,1633104124
1606795,2,1633104166
1608151,2,1633104188
1609079,2,1633104301
1610060,2,1633104500
1610080,2,1633104521
1610941,2,1633104654
1610957,2,1633104654
1611801,2,1633104731
1612165,1566855,1633104761
1612166,1566855,1633104761
1612167,1566855,1633104761
